"label","NDAI","SD","CORR","DF","CF","BF","AF","AN"
1,2.0756123,45.564949,0.32712036,330.83813,267.44577,159.37315,135.75304,127.31935
0,-0.49930337,0.57095265,0.15482061,291.95935,274.87042,256.83743,230.61882,213.52025
1,0.44890979,1.1415159,0.089909039,218.13686,207.99571,198.77934,189.02112,183.6748
0,-0.97315931,2.9352272,0.11927899,272.91251,263.74188,247.19238,229.2437,214.80144
0,0.25449467,1.8867199,0.10430531,259.03134,251.52965,239.39929,223.40851,210.64238
1,0.62115538,2.403615,0.15962356,259.9826,237.52086,222.45003,201.25502,187.92535
1,0.69246012,1.6831023,0.091650009,218.5005,207.81992,198.40125,190.7406,184.9608
1,1.0353417,3.9124136,0.17908184,257.52859,230.48636,204.49171,189.26917,181.92641
1,0.75082219,0.58541119,0.10023349,227.02089,211.77426,200.66742,190.18671,183.93007
1,1.4177339,4.221415,0.15088326,217.26508,206.48093,191.81709,177.96002,165.64664
1,2.688638,4.9255776,0.20653947,245.10202,222.84979,209.54904,184.56345,166.2776
1,2.261102,4.2341938,0.10718611,271.90103,241.8822,238.50102,223.25679,216.29454
1,0.34776136,3.1430881,0.13487498,252.55075,246.8456,232.81996,211.71405,198.65652
1,-0.93346858,0.89584142,0.18924293,294.64694,281.85193,257.73572,220.53548,201.43323
1,-0.59165311,3.007092,0.15779647,275.81924,268.73901,248.03287,221.39281,205.73438
1,0.64990312,1.0952748,0.097871147,223.19177,215.75269,202.3869,189.60632,183.80484
1,0.079424344,1.0526726,0.096352674,221.86002,209.31784,196.70343,187.01746,181.6302
1,0.4706504,0.77843142,0.090295292,220.43433,207.60318,198.82751,190.91882,184.65497
0,-1.0949292,2.8428731,0.11461977,270.50183,265.08087,248.61086,230.74886,213.92242
1,-0.31126058,1.8988668,0.1415711,255.69351,251.34421,237.31134,214.33905,200.59035
1,0.74771529,3.3374908,0.14053588,261.50943,245.60054,224.05151,203.65123,187.91331
1,0.7831496,1.4188752,0.081123173,218.33192,207.19136,198.5939,191.04405,185.28592
1,1.8640803,3.4157848,0.11534012,220.56918,216.52092,201.308,181.06425,172.00925
1,1.078644,0.40257961,0.081214748,220.49695,212.97116,201.78966,190.92845,185.02824
1,0.85377747,1.9506836,0.1415612,258.86517,248.55305,229.73016,207.17932,193.76778
1,0.85796577,0.88278878,0.10630734,225.42422,211.85373,200.24597,189.24268,182.37917
1,0.48242986,1.101548,0.13241322,248.90947,241.80032,225.88901,204.71327,191.321
1,0.58423364,2.5088346,0.096324854,222.90279,212.41486,195.77626,183.91081,180.57057
1,0.76800025,0.7766214,0.08180856,216.33789,207.33586,199.98106,192.56606,185.87354
1,0.15333028,1.2669796,0.088657714,221.19293,208.28471,200.00273,188.64543,182.81265
1,0.4758288,0.72337312,0.1070756,221.92021,214.80624,197.09357,183.2365,177.93112
1,0.10797965,1.9994577,0.10290535,209.74892,199.58369,189.14394,178.9137,173.09055
1,0.29526046,1.4341668,0.12280666,247.74388,237.93268,225.48683,206.27141,193.90504
1,0.88176656,0.36033601,0.084736682,217.67206,206.74825,198.92865,190.0374,183.47733
1,-0.98604047,0.87637258,0.1210061,261.44681,247.30077,234.83084,219.21094,206.63023
0,-0.14121611,1.0722344,0.13507013,280.01926,266.28979,246.72037,228.61755,213.50339
1,-0.40000364,2.5969186,0.17030843,268.84738,256.72665,236.87785,213.46484,198.49277
1,3.1078949,13.994603,0.23097423,208.58815,189.69783,171.23619,151.45001,150.53969
1,-0.71821034,2.8093493,0.2094003,301.48639,274.30447,244.71429,214.98686,196.53726
1,0.24337304,0.77783245,0.10677263,227.02089,215.8129,203.34538,187.03671,180.84993
1,-0.32750911,1.2053808,0.17083639,285.30295,275.61215,248.36279,218.79672,202.04012
1,2.8831532,11.782457,0.21870629,242.53725,217.38789,190.23729,170.06096,146.27228
1,0.60917604,1.312889,0.12037011,250.79994,218.80153,204.07268,189.40643,182.50439
1,-0.73486596,0.97107077,0.15863676,281.15594,273.95285,251.06967,219.52161,203.28758
0,-0.26505879,8.1439943,0.12324078,281.69537,249.40558,235.14392,221.73238,212.4269
1,-0.37884018,7.2380214,0.15954924,282.61533,267.97559,245.68483,220.51862,205.52486
1,3.2252595,14.733773,0.1913925,148.34578,148.36023,131.10753,118.575,119.56719
0,-0.84611034,2.4564505,0.15730605,291.67035,267.50116,251.56818,229.64348,213.71291
1,0.26576075,2.3677499,0.12369353,253.27563,241.22957,226.28879,210.00179,198.23027
1,0.87447667,6.4229465,0.12421827,260.03076,214.61359,202.01122,189.31493,182.58868
0,-0.68099236,2.1053355,0.13443582,282.72852,266.22238,250.3183,229.20276,214.47391
0,-0.48226279,1.9047164,0.1376314,281.00662,267.11584,245.19836,226.09612,213.26497
1,0.44344771,1.4522406,0.078724466,218.56311,206.71452,197.8329,191.37639,185.17032
1,1.3897859,4.8508859,0.16088004,258.46539,238.00011,217.20486,196.84552,185.27147
1,0.59659803,0.83554375,0.11392048,256.16071,240.0423,225.75415,209.22874,200.60962
1,1.3405889,8.959362,0.31467259,229.99268,175.91301,149.58121,127.21579,112.96136
1,0.9685688,0.53211164,0.078667946,219.09052,206.7675,198.31454,191.24634,185.51712
1,1.2685415,2.4032857,0.13598125,245.87508,238.85022,227.84692,202.91913,189.99887
1,-0.36260957,5.623817,0.19054088,286.74548,270.15265,243.1947,214.87367,197.09598
1,0.98327005,0.56986141,0.092612281,221.89613,210.66165,200.56386,189.39922,183.33765
1,0.052742049,2.4409628,0.092153125,213.82127,198.74564,187.68936,179.37848,175.7059
1,0.82609051,1.2979691,0.11566569,235.24747,215.4637,201.98714,189.56056,182.58627
1,-1.0896022,1.1964729,0.1783593,260.63284,252.24008,243.91718,216.63893,199.68002
1,0.61761266,0.59483516,0.098196775,227.6976,211.19627,200.45308,190.0085,184.84039
1,-1.0038693,1.1273224,0.13912782,281.0596,271.33508,252.90958,221.22182,205.37073
1,-0.20369935,2.5823462,0.16862631,300.21481,274.42487,243.37772,213.60693,197.87625
1,-0.98113835,2.3647752,0.13729338,271.7999,258.26553,236.78874,215.71657,202.19666
0,-0.35527614,1.6276155,0.16655903,300.82892,274.13107,253.29971,229.17146,213.69846
1,-0.76000875,2.1096914,0.20645234,294.1123,275.77591,245.66315,214.79662,197.32716
1,1.0755866,0.35780826,0.086596683,218.27412,205.74159,198.60355,190.28062,184.27446
1,0.22672653,4.2004042,0.13903308,238.86707,224.85106,199.79321,183.09682,174.81967
1,-0.16119941,4.5284843,0.17533018,292.87207,280.72968,257.12643,220.74741,200.92268
1,-0.41070622,1.6932725,0.18268435,273.83246,269.21344,247.16348,216.02722,199.37418
1,1.0806805,2.2809532,0.061959773,245.62944,243.08392,237.23187,225.50851,217.20728
1,2.4922261,6.4973159,0.17952931,231.83498,217.19283,200.55904,177.99855,171.18803
1,2.9460478,19.11455,0.23549034,89.871063,68.139023,71.421463,72.758041,77.928551
1,2.0499985,5.7969518,0.1435885,244.07611,242.21454,217.57333,192.3156,185.50748
1,0.14359875,2.6992998,0.1550436,259.35406,248.17014,230.76572,209.27209,194.87076
1,-0.51619184,4.6470232,0.14381386,282.00122,264.34393,242.3205,221.60233,206.90718
1,-0.8307023,0.98908198,0.16521686,280.13483,270.21768,245.7354,218.39214,202.89023
1,-0.78316468,1.9168056,0.17415743,280.68393,270.30194,246.00031,217.72986,201.43564
1,2.3499637,3.581228,0.10116778,265.57455,267.90576,242.73712,227.53143,217.31323
1,0.463952,1.4605592,0.11376297,219.06163,209.96567,198.6517,183.14258,177.09787
1,3.7180569,43.556725,0.24681631,284.25055,69.364815,63.955887,81.586685,103.15738
1,1.991166,4.6543283,0.082859971,219.04236,212.44376,206.9072,195.45355,185.1053
1,-0.75273186,3.7183146,0.13811536,278.52371,267.10138,245.07794,218.89545,204.69882
1,0.93939579,3.6786561,0.13723867,263.96344,244.19893,224.48018,208.0511,196.44817
1,1.2737204,1.0855099,0.079070799,220.09476,207.45627,198.19655,191.02237,185.717
1,-0.2258099,2.8434589,0.2101952,302.23535,279.65799,247.57048,215.259,196.61673
0,0.3925308,6.9995675,0.092206687,259.68881,265.85632,247.99434,224.0443,212.67494
1,0.11700252,1.7706395,0.12590404,233.66284,223.09303,198.18692,184.66219,177.76978
0,-0.82379049,1.1709328,0.13999563,282.06625,262.47754,238.96339,227.29543,212.92781
1,0.020393059,2.403991,0.13953772,259.9248,245.08276,227.02571,208.88918,195.38853
1,-0.51583064,2.9695294,0.15091702,260.33179,240.87073,232.35034,213.63103,199.51627
1,-1.0155417,5.0950065,0.18909949,293.12976,279.5087,248.95523,216.69672,199.41994
1,0.6330896,2.2100399,0.11824299,216.14523,210.7652,192.10127,179.84087,174.87024
1,-0.84837633,1.0083991,0.16774885,281.14148,274.47305,246.38562,217.82138,201.70778
1,-0.62483591,2.4164402,0.18144114,285.85684,269.16046,248.63974,218.11517,200.26042
1,-0.14800227,1.307838,0.16850048,279.37384,273.004,248.18941,219.50716,201.91006
1,0.70973885,1.7806424,0.10919531,225.16171,215.68285,199.0009,185.51471,178.08766
1,1.1699539,0.38271517,0.083142824,217.38548,208.44365,199.69688,190.49014,184.04567
1,1.7341541,5.8821144,0.10098371,206.8542,194.0062,185.08844,178.90405,176.98709
1,0.36273015,2.056397,0.12502225,229.56882,210.51474,193.09587,181.46643,174.3645
0,-0.91453367,2.4274099,0.13494571,283.11145,267.17847,248.15088,227.93121,214.49799
1,0.070494041,1.7900945,0.10481018,219.39156,211.20592,202.17979,185.66402,179.46036
0,-0.23153393,2.3913169,0.12032615,271.70355,266.60046,247.28873,224.67525,212.71107
1,0.58221668,0.89196771,0.10917029,219.30727,212.4847,200.43381,185.13902,178.4489
1,1.1719073,0.44035861,0.077407844,217.04111,205.80902,198.12912,191.10425,185.07881
1,-0.65655565,2.0136359,0.12440472,270.79807,266.56195,240.91649,218.3849,204.94446
1,0.18800631,1.6732147,0.097620018,222.8474,211.48767,200.68427,188.89348,182.02274
1,-0.81393945,1.5682671,0.16709462,280.39011,270.11893,246.38322,218.97493,202.84688
1,2.9692731,7.9711413,0.20187896,168.37279,181.69281,173.74559,156.52419,156.69276
0,-0.4419558,0.96132213,0.13239878,278.94516,270.01779,251.51761,230.48154,214.20659
1,-1.1372154,1.4222572,0.14507136,284.06268,273.63739,252.46646,220.91116,204.40021
1,0.4314976,3.523978,0.11112708,222.54155,216.20062,199.40067,186.90427,180.90773
1,1.0315611,4.4681826,0.1292142,217.18318,210.50993,189.4257,176.96542,171.07243
1,1.8498721,5.5936117,0.25693661,188.30106,167.94652,144.79361,121.65033,106.53616
1,-0.32834873,3.0497017,0.17859103,291.46564,275.74219,250.0558,217.39511,199.91122
0,-0.43222576,2.4452963,0.13808911,280.51776,273.71445,253.66577,228.03476,212.07288
1,2.1543472,13.310661,0.087780282,255.46231,239.97246,237.72075,217.90326,212.86279
1,3.5244465,46.142132,0.14758988,185.91206,186.55989,138.10107,109.96309,95.364281
1,0.39264858,1.5133088,0.10947036,226.58018,215.08801,198.6806,188.07227,180.52963
1,3.0897799,26.09671,0.22885853,151.22363,116.50149,141.95187,135.48091,121.71535
1,0.94826943,3.8761063,0.10355046,224.49222,213.34926,190.46124,181.59166,177.1364
1,2.4925582,16.172535,0.096898377,258.9567,233.81215,214.85201,208.9566,207.16246
1,2.5299201,15.959451,0.14633867,217.11334,189.08133,162.55205,148.33615,141.72308
1,1.8523604,5.5792494,0.13629708,216.99052,197.32718,179.01483,166.37393,160.42075
0,-1.1095393,1.4366335,0.1705993,297.61871,282.79114,262.42697,233.72064,210.69777
1,1.3856572,3.6718366,0.15220115,254.96141,241.05858,221.68903,200.75652,190.43716
1,0.53091013,0.71133506,0.095543534,219.82263,205.38518,196.92258,186.60324,181.49294
1,-0.84748036,1.7953194,0.15495011,284.74664,271.29416,246.76372,221.72755,205.98001
1,1.1558087,5.8429861,0.13792825,215.84901,209.38046,191.97122,176.79443,171.3277
1,-0.64485782,6.1164536,0.17196161,261.23007,239.72441,233.85791,215.5215,199.63428
1,-0.0091372738,1.1706231,0.12838364,256.40634,241.54263,225.98775,208.58815,197.47649
1,0.78372598,2.4154041,0.13761732,255.3082,241.92555,222.09842,204.96132,192.79485
1,-0.8358497,1.4236386,0.16665439,290.78412,276.79459,252.54111,219.36748,202.63977
0,-0.99109566,2.3075686,0.14011641,287.28253,269.72397,253.791,229.94209,214.36795
1,1.6703266,4.4962373,0.10819693,222.75829,212.39317,182.72354,174.01291,174.09479
0,-0.22649564,5.0485249,0.10257489,254.86748,243.61855,235.65929,221.09659,211.13126
1,1.5528924,4.6149216,0.28420871,248.57472,198.9118,172.77025,144.96701,129.8456
1,-0.18222952,1.3479958,0.14017692,253.24673,240.9767,224.38867,207.81992,195.84851
1,-1.072698,1.4524727,0.15838832,280.45032,270.1358,248.86853,222.38501,206.00409
1,2.847358,25.254461,0.27876586,78.116394,74.349892,88.469467,105.97021,110.09555
0,-0.66530913,1.7093323,0.16068222,293.52231,278.74045,259.52502,231.35092,212.7785
1,0.28503364,1.3151106,0.10444379,219.95268,211.82483,199.72096,185.03546,179.16896
1,1.1021677,0.44335407,0.083992496,219.02309,206.98666,198.78175,191.59071,185.79887
1,1.8635567,3.2311563,0.13457108,285.25238,263.91769,245.55237,227.82283,219.40842
1,1.6916897,3.2724743,0.10526685,208.1667,201.48862,184.71275,170.56429,170.05133
1,1.1376183,1.1522683,0.10861446,231.8446,215.48778,203.79091,191.99289,185.74831
1,1.3110318,0.48467645,0.098411947,223.94315,209.84766,200.49643,191.18132,185.25221
1,0.82290781,4.8998761,0.1473069,264.80875,248.19421,234.38049,214.04283,198.93106
0,-0.42202404,2.0256138,0.12730752,277.42316,268.02856,248.66624,227.19427,214.21622
1,0.5019049,1.1306531,0.11266395,232.53096,213.59489,201.65961,189.38718,182.31413
1,3.0356336,22.31082,0.23913094,200.88898,201.62349,179.30142,153.00333,139.34132
1,0.15056002,1.1864986,0.10362191,219.54327,210.54123,200.59998,188.61894,181.89511
1,-0.52092302,4.9366951,0.15392011,264.3006,258.50394,244.53127,219.67091,204.46523
1,0.4873971,4.7446008,0.17166825,242.3205,224.18398,203.79814,189.37994,181.48088
1,2.0622811,17.748562,0.17806943,159.27682,204.09917,188.67433,180.29362,192.47214
1,0.73469722,10.152729,0.12605751,248.69995,218.57275,203.10696,189.18488,183.18834
1,0.32244816,1.259499,0.10448365,223.85403,212.71829,201.82097,190.08075,183.59293
1,1.820412,12.065344,0.10807542,270.57651,240.09286,245.07794,223.82755,215.46129
1,0.28339997,1.5952578,0.14973286,258.83868,244.07852,226.13947,206.60374,193.30298
1,0.77991456,4.1164017,0.13854305,230.59232,221.85519,202.03529,181.80841,173.00867
1,0.86291516,3.4604454,0.10805132,223.47835,208.94456,192.36618,179.93719,175.80223
1,0.18489486,0.97812486,0.10563186,226.07445,211.01566,201.47658,189.58224,183.21483
1,0.12605466,1.1031698,0.10845395,225.17377,212.70143,196.01468,183.0896,178.10452
1,-0.58950299,1.2759748,0.20479883,303.74051,280.6478,249.87759,216.64374,198.54092
1,0.6996007,1.0152164,0.13320489,254.74707,239.6931,222.07675,202.53621,190.21561
1,1.3863838,0.82836431,0.082684457,220.30428,207.93552,199.21283,191.18373,185.69774
1,-0.34714848,4.9925418,0.21478742,300.64108,275.20755,245.9088,216.12115,198.25917
1,0.69486666,0.58887053,0.11896515,232.13361,213.17586,201.18759,186.91389,180.41885
0,-0.20203304,1.6199254,0.1511611,284.16385,268.83533,249.29478,223.98409,208.61705
1,3.1716695,40.464207,0.10867499,191.93269,183.6459,167.25053,146.02423,129.96843
1,-0.46139485,3.7056227,0.14869758,269.4133,253.51164,241.01041,219.65646,205.14194
1,0.18742281,0.87593544,0.10270455,224.56207,217.15189,200.09906,187.55208,182.31654
1,0.12095179,2.2356853,0.15772001,264.64496,250.55431,232.35034,210.98195,197.41628
1,0.76405525,1.0820365,0.095214576,220.8076,209.90063,200.01718,188.37811,182.56941
0,-0.97996801,2.6963291,0.11982306,274.87521,266.33075,247.21648,228.58865,215.10005
1,-0.94507337,4.8034396,0.16242079,289.87619,277.42316,253.62723,221.00508,202.78667
0,0.20439412,2.9300506,0.13303135,281.00903,263.82135,245.55478,226.86435,214.15602
1,1.4527335,2.8692019,0.11583525,285.35834,261.14819,247.0238,231.37741,224.37904
1,1.6676069,11.837544,-0.18999946,115.52856,134.5778,137.93491,146.90324,139.29076
1,2.5202429,4.1655607,0.1297268,220.03456,201.1033,180.98238,172.65465,169.44205
0,-0.15255733,2.4451077,0.11852769,268.84738,260.86642,243.07669,224.61023,212.43652
1,0.41079232,1.0858204,0.10940974,218.53903,214.3246,203.37187,188.13728,180.99683
1,0.58498728,1.2352279,0.10578652,226.72708,217.87917,197.50056,184.3443,180.21173
1,1.7393988,13.945312,0.10084334,265.4975,235.811,224.35736,213.20476,205.19974
1,-0.72572708,1.175649,0.15621468,279.45331,270.27066,247.69812,220.16219,204.51579
1,1.0229264,2.1858046,0.14079349,255.41656,243.12967,227.07869,207.64651,193.02844
1,2.6349916,13.983234,0.25312775,192.61423,182.0685,163.60686,138.69351,125.51076
1,0.40310171,8.5647259,0.2671409,288.74191,237.71111,194.38429,182.37917,176.83537
1,-1.0348644,2.2175057,0.15828113,278.41534,265.69257,242.7299,217.57332,201.98232
1,1.9501891,21.287876,0.09490782,160.42316,183.76872,170.17656,169.96704,159.8548
1,3.1116517,4.79635,0.21235459,243.38013,226.91011,207.21303,175.26279,165.52864
1,1.7200917,9.6420383,0.17535536,296.04132,279.64838,256.83502,232.9789,212.6051
1,1.0736728,1.3484629,0.089175344,226.13225,211.82965,201.18518,191.47513,185.61826
1,0.77932835,2.2613356,0.12472198,225.09911,221.15198,195.6438,182.02997,175.7926
1,-0.74054968,1.7919434,0.1616064,281.83508,276.39243,248.40375,220.58846,204.94206
0,0.46350905,4.1346574,0.083621547,250.22919,246.95879,235.76283,219.5192,211.49973
1,0.09625531,1.9537593,0.10869019,219.44453,209.61888,193.47879,181.76988,177.88297
1,1.7061001,3.5077388,0.16851699,287.08746,265.50714,245.28987,216.35234,204.15215
1,-0.35272127,1.2141604,0.14412045,261.14578,248.49767,231.00655,210.63516,197.3344
1,0.13949104,2.3853371,0.10636986,230.496,218.04535,200.20984,188.82605,182.84395
1,1.088784,0.33038825,0.073329538,214.48836,204.74217,198.17247,191.65334,185.60622
1,2.6868353,6.7558722,0.10349608,268.42834,250.29904,233.36423,215.67563,211.82965
0,-0.63663334,1.5406941,0.15055478,288.94904,268.85699,251.47185,228.82707,213.51543
0,-0.56842673,0.70497131,0.13381983,280.70801,265.77203,249.1214,229.31113,215.04225
1,0.76355302,1.0465186,0.087548681,217.38066,206.02095,197.49335,189.56538,183.36655
1,0.9525457,0.94092911,0.10677173,229.58086,213.28183,201.93655,190.71411,184.51527
1,1.0629363,2.6889977,0.16142192,250.13046,238.94414,224.86069,199.79562,184.20703
1,-0.4175165,1.503508,0.13130376,254.4942,245.04182,228.6031,210.08127,198.19655
1,1.301227,3.0455308,0.14990652,298.50739,283.569,264.69797,233.48705,220.33318
1,0.38139397,2.3242269,0.10198385,220.71851,208.62186,196.05562,187.75438,182.02034
1,-1.0298795,1.3597227,0.16776294,277.2955,270.32605,245.87508,219.15555,202.64218
1,2.4970961,6.0542269,0.1501044,216.14282,201.21408,193.36319,170.8027,156.40619
1,0.0097792363,4.6071529,0.17644075,262.8653,245.1526,232.04691,207.81992,192.21445
0,-0.58560729,2.5605445,0.11347314,264.3584,255.91266,242.29642,224.6295,211.95247
1,1.4471915,2.5289242,0.13950506,258.70865,242.00261,226.91011,200.23633,187.93741
1,0.032667454,1.9883389,0.10890105,226.24544,217.98755,201.25262,184.60439,179.17137
1,-0.88530111,2.9234903,0.16550928,268.88348,256.245,245.49216,221.00508,204.14973
1,-0.75576317,0.91802955,0.19388187,293.32483,275.86981,250.08711,217.44569,199.39345
0,-0.29715616,1.1892008,0.11522907,270.66559,262.34027,247.75592,227.35564,214.41371
1,0.63521558,3.6708152,0.14144053,217.77562,215.42998,197.09357,176.86427,168.38724
1,-0.038343847,3.8590703,0.20208208,286.99353,276.0625,246.33264,214.53894,197.59207
1,-0.5443269,6.2206721,0.14633642,286.3385,274.07086,244.41086,219.54568,204.51097
1,0.098639652,1.4926122,0.10195231,219.63239,213.69363,199.06111,184.62125,179.47241
0,-0.68027246,1.3393047,0.13764614,282.46362,269.19656,249.237,228.92101,213.6864
1,-0.79332095,2.7695603,0.16099979,288.34216,278.82474,250.08229,219.02069,203.34779
1,1.6830482,4.5831857,0.087107264,228.63683,212.18126,188.54428,179.43387,180.76564
1,-0.56784803,1.7008414,0.16227823,283.24149,266.97134,244.02795,217.90567,202.18942
1,1.6152585,8.771554,0.069243602,260.12228,263.02423,248.81314,230.3226,220.62698
1,1.8236263,7.7052846,0.14781956,216.8918,200.14241,180.63559,164.994,156.59644
0,-0.50547361,0.5213514,0.12525904,271.51572,263.92731,252.69765,226.27193,211.2926
1,0.75423568,0.68120027,0.08784169,218.88823,206.32198,198.43256,188.9585,183.24854
1,1.1281654,8.3916044,0.29736316,216.44867,173.94066,153.59818,132.97633,118.33417
1,1.7660614,2.9656112,0.091901764,239.75571,233.57614,222.67882,209.91269,200.14723
1,2.0500062,7.9464955,0.16284467,234.66467,227.24968,212.03194,190.73338,172.91473
1,1.1240702,2.619571,0.15390329,256.7724,242.2916,224.53317,205.03357,189.37273
1,0.64343125,3.2863209,0.11106512,226.14188,211.50694,200.33026,184.06735,178.80292
1,1.8393751,6.5971427,0.0018131929,258.71344,239.97968,229.62662,219.44453,251.69341
1,0.50612599,0.67862892,0.099596083,223.4326,211.12643,197.6571,185.82056,179.59282
1,1.2302172,2.3919034,0.10331508,224.09006,217.35899,193.5101,180.43089,179.96368
1,2.1978068,3.3350899,0.06527485,274.88004,273.71445,270.9281,257.63455,240.58174
1,2.567868,4.9568558,0.12520769,249.39352,247.59938,235.22098,215.56003,195.19827
1,1.9044418,7.186264,0.13040756,231.63991,210.26428,198.25194,185.18718,168.20421
1,0.61571896,2.2866676,0.1297773,261.85864,246.9901,231.8398,216.62929,203.08289
1,1.6700919,4.6572614,0.056648713,234.45757,233.57614,228.46342,217.76839,209.47438
1,-1.1530508,0.75686783,0.15789048,277.57968,271.97809,250.61211,223.06172,206.22565
0,-0.83192343,1.3698347,0.14593616,288.2627,265.97192,245.36212,226.54887,213.83572
0,-0.46332526,2.4295599,0.18255581,306.70026,294.20624,269.92627,234.79472,210.23297
1,0.14538124,0.6994285,0.13472027,256.10532,242.47945,225.5663,203.93782,190.72134
1,1.9774492,7.1572413,0.071611345,245.46808,241.56432,234.57076,212.7207,207.67783
0,-0.65216213,1.0985969,0.12348567,273.60126,264.05978,249.20328,228.92099,214.24994
1,1.0197359,2.6379945,0.16234577,250.54948,234.00722,221.39281,197.52705,182.90657
1,0.57473755,1.4486102,0.091385357,213.18068,202.82521,187.78087,178.11897,174.17426
1,1.1743655,5.5067725,0.14922884,217.39752,202.07384,185.64957,172.74376,164.73151
1,1.3623458,0.84149027,0.10538623,229.21962,212.41486,201.58255,190.36732,184.25519
1,3.1847267,37.590755,0.25477114,173.27838,154.67947,130.19479,113.84038,110.39417
1,-0.22810964,2.0702934,0.13816974,270.53073,256.21851,239.50285,220.52103,206.37737
1,0.71005541,2.2601671,0.11780076,223.65656,216.21266,203.48747,188.69119,179.37367
1,0.24564996,1.6581208,0.11941156,256.20886,241.297,224.0491,210.56532,199.09723
1,1.5441051,12.686644,0.00060741662,121.39024,145.86769,164.18965,147.45232,145.48238
1,-0.6152997,2.8983214,0.14281157,257.21072,245.45122,230.47673,213.03137,200.16168
1,0.96334201,1.1034609,0.13348268,249.22014,220.17905,205.9198,190.63223,182.69223
0,-0.18868573,1.3042268,0.10763156,265.642,259.0723,246.92026,226.62112,213.40465
1,0.079990759,1.2181145,0.10407574,220.47046,211.84892,199.62224,183.78317,178.15509
1,2.3445749,5.181272,0.17758156,227.56033,213.29868,204.72049,185.82536,175.85281
1,3.139384,16.061867,0.22993574,207.42978,195.34277,169.91888,147.84967,130.28149
1,0.63794237,0.81020403,0.088340245,220.1622,207.67542,198.72636,190.7984,185.00415
0,-0.044422701,3.9987361,0.12834054,274.99323,247.93654,235.57259,222.36815,213.29387
1,0.80009544,3.9556963,0.14212775,249.77885,232.38406,219.18445,203.96672,191.35712
0,-0.93501765,2.9993098,0.11345856,263.27469,265.83466,254.45808,231.23051,212.17162
1,0.83225024,3.8999777,0.12511715,221.54453,214.80142,195.98337,182.62721,177.47838
1,2.2235539,4.1613765,0.09749008,259.04099,249.81015,235.40642,216.36438,208.9277
1,0.56698012,0.63457865,0.097042814,221.85278,208.99033,200.1087,190.52628,183.22687
0,0.002900159,10.651074,0.12076409,275.97339,248.39169,236.70206,221.44339,211.27817
1,1.0077626,1.5119288,0.14200655,258.26794,239.02843,219.34338,197.71249,184.85484
1,-1.1992698,1.5830481,0.16222867,279.8338,269.57465,249.84869,221.39522,204.32796
1,-1.0423676,1.7409366,0.1516782,283.76889,272.4501,246.4651,221.33742,205.90535
1,-0.19242507,4.5583625,0.1968139,293.34409,274.53085,247.1346,216.17172,198.04964
1,1.9100995,33.802761,0.27718541,337.57642,221.55176,167.08919,138.75131,123.56489
1,1.0258389,2.8945162,0.16406521,283.14514,266.51138,246.93471,217.34213,199.77155
0,-0.4703863,1.2371441,0.12755732,278.5141,267.34222,251.23584,229.78796,215.00854
0,0.1824659,6.8315539,0.13232668,272.19482,245.29469,235.67615,221.49155,209.44548
1,0.049784578,0.62903023,0.09248025,218.17297,208.66521,198.972,188.45036,181.88306
1,2.4493899,42.833183,-0.029157793,139.70499,168.47633,174.00085,164.48587,167.89113
1,0.91398484,0.52829754,0.087635428,218.24522,208.29193,199.53313,191.2054,184.64774
1,-0.96265566,3.0545743,0.15806954,281.15594,260.53168,240.42281,213.98744,198.99609
1,0.75822908,0.93131691,0.088002652,218.79672,207.90421,199.09242,191.33063,184.86447
1,-0.81385899,4.3963113,0.14995573,280.25043,274.38394,248.96005,220.7787,205.6525
1,-0.74180096,1.1304669,0.15390451,275.66995,271.30618,247.22128,218.76782,203.21774
1,0.12825407,1.8348466,0.13513371,270.73062,213.23848,199.52591,184.024,178.18881
1,-0.8807236,1.9029088,0.16562627,280.92474,272.06479,243.07428,217.00739,201.91489
0,-1.2645844,4.3323393,0.12113849,274.88004,269.52649,250.92278,229.13292,213.12288
1,1.8189634,3.2960746,0.10571847,207.89456,202.4447,188.82605,175.74684,170.65099
1,2.1469772,5.9310861,0.18250422,275.51581,256.42322,234.45033,212.70384,193.61606
0,-0.10985287,1.0604681,0.085998513,252.09077,245.64389,238.4673,223.2014,211.97174
1,0.87301618,0.89516431,0.11837892,222.13455,212.90614,201.99435,184.73444,176.5536
1,0.72357309,3.3218703,0.14560112,256.43765,240.07361,225.84807,206.90959,195.56915
0,-0.67327094,1.9682577,0.14221863,284.68643,268.43555,248.86371,229.37134,214.57986
1,-0.43167758,3.589643,0.16231205,279.48703,270.32843,246.11349,219.46622,203.33575
1,1.0700834,3.9337454,0.11371031,223.46872,213.72253,203.83908,189.90976,182.44901
1,1.6335967,11.759654,-0.10490801,92.300987,127.12428,140.11438,148.59624,141.89648
1,-0.37734964,1.2235802,0.13968508,257.83685,243.07187,230.59955,211.58882,198.33382
1,2.4390244,51.593979,0.56708884,284.74664,133.57597,49.966366,51.160858,53.369225
1,0.28789872,1.4955012,0.091083847,222.18753,212.20775,197.98221,186.3889,181.99625
1,-1.1474718,1.4619334,0.151959,274.63922,265.49991,244.13632,217.54202,202.31465
1,0.96950424,0.64792269,0.09090165,219.47343,212.21738,202.5025,189.2523,183.5303
1,2.0382087,1.6066982,0.15587762,277.82773,264.98453,239.42337,217.64317,203.3791
