"label","NDAI","SD","CORR","DF","CF","BF","AF","AN"
1,3.0984206,27.333117,0.23119275,280.7417,219.77928,233.36662,222.32721,215.67804
1,0.83106953,2.592077,0.25049552,348.17752,295.53558,252.66875,221.31575,209.43826
1,0.080638386,1.4658118,0.070816159,218.79912,199.14058,196.03152,189.58705,185.25702
0,-1.0688452,1.2611445,0.14511968,293.7583,277.88553,262.80988,238.59012,219.74797
1,0.88608074,3.0841141,0.19387542,234.1445,227.42065,206.66396,185.717,174.14294
1,2.9094334,18.206495,0.27501348,309.52512,265.84427,239.27888,187.74715,177.12436
1,0.17968445,2.3764229,0.25140667,347.95355,298.83972,252.14616,221.63364,210.30522
0,-0.54307985,0.52464902,0.16377074,299.26837,282.3143,264.78464,236.74059,215.24696
1,0.11647327,4.6282802,0.20692828,223.11952,204.1377,184.55382,166.66293,157.48749
0,-1.0562489,1.0767198,0.17131446,308.77615,291.13571,273.11719,241.97371,218.27412
1,0.39366257,1.7162145,0.19654247,220.28502,198.21582,174.15739,159.50079,151.77272
1,3.4546659,15.493017,0.095559627,248.25925,226.34657,213.62138,155.90045,193.7148
0,-0.015609208,0.77658403,0.16429245,302.45691,281.77725,262.24155,236.9501,216.90623
0,-0.25658131,0.81773996,0.14053977,292.41931,277.86145,263.8045,238.30113,219.89488
0,-0.92862594,0.77085829,0.15813352,302.00174,287.4776,270.56204,240.79126,219.32893
0,-0.52161407,2.1301425,0.16427672,295.79086,273.0618,258.37149,232.64415,212.06566
1,1.0447117,5.1054339,0.18452054,258.83386,217.7106,204.56155,190.98866,175.02678
0,0.80065089,0.38905531,0.16141099,291.96417,274.62958,259.06506,234.56111,211.03011
0,-0.88865304,0.65574008,0.16205738,298.70724,282.06384,264.24762,236.58646,215.08078
1,-1.0756322,1.689244,0.12611362,270.83899,263.0748,250.36406,226.73671,212.90373
0,-0.67155451,0.81302142,0.15803614,293.02139,275.35205,261.34567,233.17397,212.77368
1,0.69002736,3.1629329,0.10647138,231.11491,211.45638,198.89012,186.23236,182.51884
1,1.4057648,5.90873,0.048788562,244.7119,245.73299,244.2182,232.18417,217.11816
1,1.0920969,4.6075063,0.26670167,331.0332,282.23965,235.65688,208.02461,192.3734
1,1.2320228,1.3888755,0.19410737,254.80246,212.96153,186.88499,171.5589,161.39127
0,-0.41111946,0.61233592,0.15554051,294.07861,277.43759,260.9194,234.21674,214.84718
0,-0.62406474,1.7370192,0.16730563,305.43109,286.87552,267.63843,238.0892,216.0489
0,-0.87510222,0.42265141,0.16813707,302.04028,285.39926,267.18085,238.52028,215.07115
1,2.4907272,9.214921,0.2772857,256.11737,237.18129,236.22522,208.31842,179.90108
0,-1.0203296,1.148993,0.13848864,290.67575,277.54837,262.2608,238.83336,220.29947
0,-1.2121931,1.6291215,0.15535773,289.7847,275.81445,257.75739,231.78682,212.11382
0,-0.9784025,0.98684549,0.16037664,300.8241,283.8869,266.66309,238.57086,218.52699
1,1.4408915,3.740814,0.15255623,232.81996,200.25078,195.02248,174.42712,168.66899
0,-0.34797916,0.71012062,0.17479049,307.66595,286.62024,268.30792,239.16811,216.33307
1,-1.2075433,1.0684619,0.13146269,274.20331,264.84726,250.08951,227.03293,213.14455
1,1.5901231,3.4153445,0.19972758,230.78499,224.93535,207.52611,182.73317,171.29158
0,-1.0957322,1.0936924,0.17731728,311.28314,293.15384,273.52179,241.76178,217.69374
1,1.3462466,2.5505643,0.25185055,355.77313,301.32742,254.19559,219.17963,211.62254
0,-0.14056379,1.5398425,0.17512114,300.32559,279.23898,265.71182,232.56709,210.59903
1,-0.60747361,2.8885643,0.15075307,285.7244,275.70364,259.5419,233.11377,215.18916
1,1.4893278,4.2722025,0.26655328,346.93729,296.99017,244.80099,211.39375,201.20686
0,-0.40062344,1.264989,0.1519579,296.23639,276.00952,262.31137,238.36134,218.29822
1,0.029175567,1.5514359,0.096379206,225.50128,209.94159,201.48863,189.45941,183.44601
1,1.9075522,25.445581,0.1824078,350.95905,311.98877,233.61949,198.09059,207.11189
1,1.6470022,5.8932281,0.26596454,303.53098,283.38358,240.82738,213.1566,198.35068
1,0.42801407,1.6204231,0.085905418,225.13283,205.31534,197.46925,190.5648,185.18959
1,2.3362539,7.7886562,0.24005502,309.14703,282.89227,251.17804,217.6528,207.58391
1,-0.74830574,0.69736338,0.11141864,260.40646,256.22092,245.14537,222.35129,210.90247
1,1.1896125,4.1754661,0.26153073,331.66415,277.60135,236.76949,208.81693,199.75951
0,-1.1053306,1.2047383,0.16190892,302.56046,285.8183,268.76309,240.55043,218.06219
0,-1.0178405,1.5534497,0.1662202,305.03854,287.05856,270.75711,240.51672,218.12723
1,1.54287,5.8870754,0.17375304,249.66325,227.25931,206.68323,178.76678,166.34023
0,-0.31181249,0.8114121,0.156624,300.35931,280.77063,264.31744,236.86099,218.5005
0,0.070100017,1.4187883,0.17186278,299.78134,286.64194,268.93646,236.83209,210.77484
0,-1.0004518,0.7971856,0.16594698,294.68307,281.60388,266.1116,234.90068,210.71463
0,0.063807584,1.2908479,0.17519486,299.23468,282.99344,262.68948,230.69347,210.11497
0,0.9548372,0.57356948,0.15685683,296.73972,280.54184,265.06882,238.39987,215.86346
1,0.66795945,3.1315064,0.20946586,245.7065,206.99629,193.54622,177.55544,156.60367
1,-0.84074658,1.9633898,0.14946163,285.52451,273.5242,258.49911,232.41296,214.81828
1,1.5353577,4.7544274,0.26498491,336.95026,280.17337,239.59677,208.98309,194.83463
0,-0.1453813,0.83173651,0.16757251,303.35999,286.31439,268.6499,239.46431,215.94534
1,0.57024986,7.6093612,0.12923335,287.22955,233.76158,214.78458,207.93311,203.42967
1,1.0682992,4.4600677,0.27293399,342.47961,296.97815,244.79617,212.37874,199.2345
0,0.53893524,1.4290072,0.1686343,303.27332,285.35593,267.03156,238.12534,216.62207
1,0.016228788,2.0933824,0.085620701,219.4325,206.11006,199.37178,190.42754,184.36356
0,-1.0008878,1.1339673,0.15432893,300.67963,287.19583,268.28625,240.31683,220.09958
0,-1.1289445,0.95078331,0.15964331,295.7981,280.00479,262.74969,235.11743,214.23068
1,0.94344103,6.9929585,0.19979769,261.75507,229.47249,210.39433,189.87604,177.74329
1,2.9755411,8.4011593,0.22789785,333.66058,278.92349,244.84917,223.30737,207.94514
1,2.8480265,11.12338,0.31179208,307.25174,269.46149,221.34705,181.66632,180.03835
1,2.6301515,8.3563013,0.17850323,293.45969,276.06729,259.02652,230.74646,203.18645
1,1.0073946,4.71667,0.26707622,351.16858,301.33948,260.87848,224.54521,205.84033
0,-1.007836,0.84955269,0.16372731,303.36722,284.42392,266.285,238.3517,217.62631
0,0.4010596,1.7705567,0.17914695,301.30093,282.67554,263.92972,235.05963,210.27151
1,1.5845113,5.5483437,0.27095008,273.02811,263.53476,238.72739,212.22942,194.85149
0,-0.92913651,1.5391628,0.17456086,300.53995,286.82495,267.83832,236.97177,211.24686
0,-1.060051,1.0993268,0.17949371,311.21811,292.64569,271.30859,240.69734,216.56186
0,-0.13247445,0.67748666,0.1555865,297.2262,280.06018,263.48178,237.32338,217.05074
1,-0.27955198,17.354057,0.16979688,336.76242,327.17758,267.67938,232.43222,216.77379
0,-0.85802513,0.74756652,0.17241132,301.40692,285.12955,266.52823,236.5118,212.43172
0,-0.65168637,0.65579212,0.16405892,299.2178,282.401,264.84967,236.10962,214.50522
0,-0.75281149,0.61008584,0.16388693,303.31665,285.24756,266.94485,239.2283,217.60704
1,1.2137681,5.7458677,0.27295125,285.0549,276.26959,244.32898,216.39569,199.36696
0,-0.4369714,2.3832736,0.15846398,292.77332,281.35342,263.22412,234.10355,212.04158
0,-0.66307443,0.49256104,0.17603593,306.06204,289.35602,270.32605,239.62808,214.67139
0,-1.1474956,1.1382037,0.17494482,301.98489,284.09158,265.38913,234.52017,211.91635
0,-0.76711136,0.94358265,0.15797755,294.90945,277.69287,261.64429,234.86937,214.10785
1,0.99349964,1.7140857,0.21679369,271.2532,241.16936,219.6396,196.51077,175.8793
0,-0.82785791,0.66321981,0.15884537,295.89203,280.35159,263.47937,235.60629,214.95316
1,2.0313513,7.577754,0.24280262,338.00269,287.73288,251.84273,223.70955,210.08849
0,-0.46376652,0.64215845,0.17909364,310.25241,291.99066,270.06354,239.2283,215.87791
1,0.255353,1.8398272,0.071635589,217.4794,204.77107,196.33015,187.05598,184.51529
1,3.000407,15.365282,0.24540704,299.58627,240.43965,204.01007,200.9877,197.55595
0,-1.1686463,1.3267483,0.1660661,301.79706,284.47931,266.32834,237.78094,216.0489
0,-0.37679425,0.9564901,0.16818704,304.95908,289.06705,269.03763,239.52693,217.52998
1,2.2449067,12.952909,0.27364123,307.64667,246.04607,199.18393,194.27832,168.63046
1,0.099097304,1.8210186,0.090670891,219.25188,205.57301,196.56857,187.55449,184.26482
0,-0.56692934,0.99091089,0.1670374,298.06427,281.8447,266.99542,236.22281,212.27759
1,2.3972697,17.441751,0.37444064,297.48386,339.10806,234.84288,177.28571,165.71407
1,1.4790608,3.2989843,0.19927929,255.00957,222.39223,190.18912,175.50362,168.21866
1,1.2948393,2.9093366,0.24992494,347.96802,293.37299,251.30087,219.09293,209.15649
1,1.1131687,2.3931372,0.24743818,348.82294,299.38156,253.28767,224.33087,209.11797
1,-0.33583143,1.0403394,0.12136714,270.94977,260.76288,248.88298,226.29118,213.20958
1,1.101347,6.6319962,0.087980919,243.17302,208.63391,201.49344,204.16418,194.84186
1,3.2840695,24.830448,0.32076055,312.41019,215.9622,246.61682,228.0468,182.01552
0,-0.77902347,0.72736216,0.16236033,303.89221,285.97485,269.25436,240.40836,218.68594
0,0.17541742,0.73793477,0.17606479,308.6702,289.57758,270.8992,241.53542,216.59558
0,-0.7831775,1.1769742,0.16840915,303.13364,284.89355,265.37466,237.78336,216.24156
1,2.8078744,28.348658,0.24323915,186.2131,142.09637,161.25641,174.23206,165.03255
1,1.2956426,4.2368288,0.26140526,358.88702,294.80591,252.50499,218.60646,207.55983
0,-0.94621617,1.3331078,0.13465939,290.78894,275.86984,261.95013,239.13921,221.58788
1,1.6363239,9.6998415,0.19348136,230.30815,216.04649,202.23759,185.31482,169.17473
1,1.2918128,3.7718997,0.16603246,245.89435,213.49374,181.76024,172.42105,172.50293
1,2.3325238,15.293659,0.27719787,245.17909,297.69339,233.83864,195.95929,190.28062
1,-0.94068933,2.0927167,0.14131503,303.52618,270.01056,251.86922,222.71976,207.57187
0,-0.94733268,1.2463994,0.17280568,309.90802,291.65109,272.14185,241.43909,217.90567
0,-0.92720008,0.70466828,0.15317725,293.43079,276.09619,259.76346,235.14873,215.62746
1,-0.76244718,4.7809744,0.13440213,285.27887,274.5477,257.8465,231.63991,216.95923
0,-0.67754436,0.61089754,0.17207961,303.13602,286.92609,267.56378,237.62201,214.49077
1,2.4558537,9.5905695,0.26672068,335.29581,285.9339,239.76535,204.90352,187.25105
1,0.73070115,4.5547361,0.27450958,346.7374,297.35141,245.95213,211.8441,198.92624
1,2.1837218,2.3929317,0.052427676,276.99448,281.99161,280.62372,265.03513,246.74686
0,-0.32574168,0.56054962,0.15806732,291.92322,276.25998,259.80679,233.83864,212.31612
1,1.21698,4.8897038,0.25100732,338.89374,283.90134,248.99617,220.32355,204.27016
1,0.078649841,1.2889605,0.10160144,223.83719,209.96567,199.34288,189.29807,184.88374
0,-0.17614534,1.7222732,0.1703885,304.96872,283.19574,268.32721,235.86398,214.87128
1,0.95569319,3.6059098,0.15189767,354.06088,271.75171,250.07988,222.267,209.20947
1,2.5007584,26.283535,0.29455525,352.95068,268.99426,168.48357,139.21129,146.5396
1,1.2786425,1.7418824,0.26689097,337.29947,291.12369,249.28516,212.93985,200.66982
0,-0.82117414,1.2936127,0.17195457,300.7326,286.27106,267.94427,237.29448,213.26497
1,-0.82996935,1.0541061,0.1150217,260.83994,259.38297,246.97083,222.64992,210.39433
1,1.3630735,4.323319,0.16312008,237.02235,216.74971,196.41927,175.87207,158.53508
1,1.4164318,4.1971622,0.11761134,208.98068,184.82114,179.91312,172.03333,167.01212
1,1.9750029,3.8546524,0.25700858,365.28333,307.39624,254.44604,221.65771,209.20226
0,-0.35006109,0.53379017,0.14720643,294.27368,280.55386,265.94543,238.20239,218.72688
1,1.2931914,3.3315382,0.26468748,351.19025,293.47412,253.09261,219.74316,204.58081
1,2.4816244,14.03072,0.30718082,255.3082,271.50366,222.2068,167.83093,169.58655
1,0.86947429,1.8378756,0.25308236,350.60745,298.75543,253.63927,221.52286,209.20947
1,1.3692623,3.089067,0.21495809,222.98708,213.84053,196.88164,172.13448,154.95883
1,2.2158887,4.5895638,0.23754463,345.98843,298.57239,259.79718,232.36961,220.78593
1,1.2912056,5.7300482,0.092908055,271.23877,266.08752,264.47882,243.09114,227.77226
0,-0.11984299,0.75088453,0.14819877,291.51382,272.32489,257.33594,234.29861,216.34271
0,-0.98681074,0.72397131,0.17292257,306.457,290.14352,271.20987,240.74309,216.16209
0,-0.82746822,1.2546113,0.15895447,302.44968,287.35477,270.38623,240.89,219.47102
0,-1.0511516,0.61622846,0.15868454,302.28351,285.01154,267.21939,239.88817,219.68536
0,-0.71745062,0.85950577,0.17212144,303.63455,285.026,267.50598,237.79298,213.95132
1,0.57337981,4.4748473,0.23595434,357.49506,293.77997,257.02768,226.30322,217.0965
0,-1.0123193,1.346476,0.17714857,308.49438,292.68182,273.69757,242.12302,216.64856
0,-0.44576001,1.9971107,0.1683964,297.72952,281.19446,257.69235,230.21423,211.7863
0,-1.06381,1.0090891,0.13267578,288.63596,276.66455,262.09464,239.2283,221.04602
0,-0.61070687,1.0379926,0.1654328,294.79868,281.25467,266.18625,235.64243,210.93619
0,-0.46197933,1.0171373,0.16048279,295.16714,277.36777,261.78156,234.23842,212.93022
1,-0.62745702,0.55121702,0.1197467,278.12155,266.70645,253.34065,230.36595,217.2458
1,1.0997092,3.3776624,0.25519398,346.76147,281.30765,234.61411,211.3504,200.0509
1,2.7126262,17.565336,0.25389856,321.12085,270.62949,249.88722,206.49538,195.62213
0,-1.0903966,1.0347472,0.15960836,298.41104,281.65204,264.39691,236.95251,215.9574
0,-0.6934821,0.59392351,0.17022105,301.76334,285.10788,267.07489,237.48233,214.28125
1,0.76024461,3.1652937,0.27165338,331.18491,289.45477,241.36443,207.77898,195.60045
1,1.3620617,5.7037315,0.27783129,325.58093,253.88974,224.82216,198.9118,188.0506
0,-1.1916652,0.69010836,0.14030612,291.89914,277.60135,263.78043,238.88875,220.01529
0,-0.83060628,1.3506958,0.16996743,295.96667,283.20053,266.11401,235.38956,210.60867
0,-0.57399029,0.73579341,0.17038482,302.75311,286.74307,267.85757,239.17532,214.73399
1,1.6033059,4.8576221,0.21657491,260.70508,214.96037,190.84416,177.55304,160.7579
1,0.43556491,1.8823873,0.17687362,221.99969,204.60008,189.15117,174.5668,162.17636
1,1.1627508,3.0612786,0.21083292,238.06512,223.8998,209.18298,179.14729,161.93071
1,0.7165274,4.3718214,0.22882153,357.91888,292.78296,250.83366,226.19485,216.67023
0,-0.81383574,0.92670393,0.15960014,301.79465,286.40109,268.23087,239.07899,218.76782
0,-0.90009165,0.58085585,0.15075994,291.47287,275.34964,260.38239,235.1102,215.31439
0,0.10489704,0.841205,0.16044997,292.48917,278.88495,262.54739,232.57672,212.44617
0,-0.319327,0.5012486,0.1639116,293.92688,274.79092,260.37756,233.64357,211.20833
1,1.5898075,8.180769,0.24158074,336.53363,298.00165,246.5542,211.61292,204.6049
0,-0.46972421,0.66557008,0.16645987,302.38705,285.07898,266.87021,238.24574,215.71416
0,-0.81934321,1.0870245,0.16215447,303.07584,283.29688,265.36264,238.23611,218.21152
1,2.8445544,16.89946,0.18653272,263.27228,243.68839,220.34282,205.11786,193.29335
1,-0.93533885,2.4371133,0.12407471,287.75214,271.82397,254.01015,229.97099,216.8629
0,-1.0079633,0.95614874,0.16981986,304.39313,287.89664,269.09302,238.69849,216.54982
1,0.85420781,9.8555412,0.14898694,288.2049,262.32343,236.24449,213.25774,206.67117
1,1.6905735,2.938067,0.26949459,364.18515,309.91043,264.30783,217.21931,208.43161
1,0.04262479,2.9362469,0.18470235,266.91595,233.60745,216.28491,188.89589,179.93478
1,1.4582635,10.798036,0.24365352,230.9054,270.55481,232.10229,204.11121,197.41145
1,3.1032495,29.191055,0.17664674,312.76181,170.30902,154.46033,175.36394,185.52675
1,0.74690622,5.0500937,0.2560578,333.72803,290.56256,240.52635,209.37564,199.36214
1,0.37310588,0.74718958,0.083310127,218.81839,205.42612,198.65652,189.1367,184.81149
0,-0.37123567,1.407445,0.1666109,296.87216,282.03976,264.48843,234.91272,212.634
1,0.5296979,5.2950201,0.21163844,225.78546,206.06912,185.50507,166.37393,154.32306
1,1.7885623,1.3659978,0.16663852,257.76462,230.4695,214.48595,195.06342,187.42685
1,0.61194694,1.610404,0.078264549,217.49144,204.53748,199.36696,186.56952,182.80061
0,-0.87114727,1.3809578,0.16297904,302.66641,285.83276,267.99484,240.24458,218.43307
1,1.332216,3.9737229,0.13958289,241.31866,177.61324,167.43356,153.07317,150.02673
1,3.1296215,20.785477,0.14452931,203.74275,173.65648,188.66951,188.39015,215.00613
0,-0.73890829,1.0965143,0.15774317,300.58569,283.12589,267.73236,240.14104,218.59201
1,0.85499829,3.8092318,0.20572852,243.33197,218.11519,213.5347,184.12515,162.65559
0,-0.76756972,0.87131685,0.17014885,305.94647,285.75089,268.77032,240.03265,217.26266
1,0.76117963,0.96929443,0.088542171,221.63605,209.02885,197.31271,189.58224,185.10048
1,1.1924537,3.7311573,0.26481631,337.9834,290.55533,245.7354,208.53276,197.69081
1,2.8862257,24.225683,0.21663949,272.97031,204.17863,165.42508,171.38791,179.19545
1,2.5290966,12.270854,0.43037722,265.30966,246.40971,223.65657,182.44177,136.67058
1,2.9123042,15.59739,0.24284258,287.66302,321.35684,274.32132,227.28339,203.08047
1,2.3108051,11.702157,0.36460981,273.11719,257.67792,203.45135,170.96407,153.52592
0,-0.98146427,0.56934631,0.15827079,296.67468,280.09149,263.16632,236.7719,215.5793
1,0.72301602,2.1978216,0.1003867,236.62981,207.41774,199.46088,190.17949,184.31299
1,0.56050861,4.460454,0.19005688,217.41438,180.14191,170.64377,155.74152,145.7256
1,0.75445771,5.4886398,0.20883182,237.9447,191.67741,166.05605,150.56137,141.42929
1,1.5359612,6.9739017,0.13588029,236.32155,208.23895,199.65836,184.74165,172.1441
0,0.23585233,0.64458406,0.17708339,301.26724,286.548,267.75885,237.57866,210.90488
1,1.5396219,4.1451292,0.27772325,288.56854,282.12164,244.59871,213.72253,195.49208
1,0.92747003,3.4217496,0.25841942,343.41159,289.29822,245.74022,214.77734,207.07336
1,1.0310893,2.5483413,0.25412419,351.15411,300.22205,257.44672,220.19832,209.00958
1,0.17579925,3.5355427,0.1647251,250.69881,230.07214,213.99948,198.87326,185.96265
1,1.3058921,7.173697,0.18380702,245.86304,215.44684,184.81631,172.09354,168.44263
1,-0.88636297,0.8851909,0.12154127,267.28925,261.72137,247.54881,224.96906,212.42931
1,-0.2823492,2.1305778,0.14055008,280.08185,269.30493,252.43515,229.76871,214.67139
0,-0.95379996,0.63952202,0.15826569,296.82159,279.63632,263.49142,236.65871,215.62024
0,-0.079685733,0.87395489,0.14634714,293.80405,280.59,266.66068,237.67981,219.2326
1,3.1796718,19.074524,0.20949002,276.76569,229.41469,231.66881,213.33481,198.33864
1,1.2051263,20.427551,0.25523305,254.68927,249.01303,217.63112,190.67317,183.29671
1,2.8311973,11.515033,0.12230922,264.3584,237.15239,213.41428,193.51009,205.101
1,0.2916761,1.2909296,0.073279761,218.42825,205.92944,197.1321,187.34979,184.6646
1,2.4976385,28.484947,0.074429698,266.4054,202.89503,175.75407,188.0554,189.35345
1,0.96353835,20.480005,0.23062389,285.23309,251.22621,236.75021,206.57484,205.101
0,0.016417608,1.8419091,0.1424578,288.81418,269.06171,256.50027,235.7243,216.79305
1,2.0215778,5.6263289,0.16075155,246.77817,228.56216,211.65384,192.20482,188.80919
1,1.9123378,5.8088198,0.24098834,242.61671,228.73315,196.03394,173.58905,157.83429
1,0.92288613,1.3331645,0.099403195,219.23984,208.64354,200.80949,190.0952,183.9084
1,0.97970539,2.3904295,0.23958576,349.189,298.83972,252.1004,221.58788,212.59065
0,-0.9260245,0.49915132,0.17951828,310.5173,291.48251,270.89679,239.92429,216.1067
1,1.1551477,2.6922469,0.18282428,250.73975,224.55002,203.40559,180.49832,172.80396
1,1.61087,3.0818508,0.25740427,322.18286,287.13803,244.87807,214.49799,206.67117
0,-0.16328184,1.5096973,0.17438821,297.68375,284.30112,261.17227,229.32799,209.71039
1,2.1430769,14.305077,0.22936058,305.32755,249.02988,208.93011,201.31764,200.32303
1,2.303349,6.9477038,0.2376788,283.73035,280.54425,250.52782,221.97319,213.97299
0,-0.14325495,1.3270924,0.1680544,301.93912,284.18793,265.21573,237.99046,215.02539
0,-0.95793253,0.74665409,0.16397016,296.02206,281.56534,264.95081,235.43532,212.56898
0,-1.1119367,1.28582,0.16768338,305.03372,288.5589,271.21469,241.20308,217.98273
1,-0.8278237,2.0420604,0.13822752,287.66302,274.73795,257.10233,230.16606,214.5004
1,0.80529559,3.3857362,0.12660006,252.3051,214.47873,192.72018,180.56093,184.24797
0,-0.20659965,1.5397122,0.16345303,301.68866,284.21201,265.92615,238.49379,217.00017
1,0.26227406,1.3016303,0.1199705,268.99667,260.51965,248.86371,227.35805,212.76405
1,2.1015229,7.4940948,0.18820865,304.2077,271.89621,256.5629,230.65253,218.6185
1,0.1729345,2.7562537,0.21987575,238.56363,213.63583,198.54575,169.88275,156.55069
1,0.79028213,7.5255399,0.23876205,237.61719,222.2646,202.15811,169.94296,156.41823
1,0.63112301,1.6686193,0.095473178,225.34235,207.51407,200.82877,186.72606,180.84993
0,-1.0802925,0.74547005,0.16358435,297.03113,280.16132,261.42032,234.47202,213.66956
1,1.1725821,3.7266741,0.17178626,233.78807,215.07838,200.00755,197.05986,176.90039
1,2.5016546,13.081559,0.20756425,269.61078,251.03836,223.23993,211.78389,214.33905
1,-0.7657606,6.6832204,0.15369426,348.28351,289.75098,252.23526,223.35072,207.33345
1,1.5081689,4.3483114,0.25744274,356.98932,321.33276,266.15015,230.51285,213.94409
1,1.8590478,3.9292738,0.12669311,244.04721,236.14093,220.42709,216.93513,196.51799
0,-1.1672776,1.1927795,0.17830972,310.85687,290.56256,271.26285,241.36201,217.05315
0,0.3041437,2.1228213,0.16106218,295.1864,281.75317,262.42697,233.78807,213.79237
1,0.012478385,5.0235243,0.17295058,254.36417,209.91508,197.44998,185.11493,174.73779
1,1.1813362,3.3004344,0.26173678,342.66263,292.5325,246.94916,212.0175,201.3658
0,-0.83658201,1.5662287,0.14158955,293.31277,280.44308,264.84967,239.42096,220.5451
1,0.87215757,7.0316091,0.27318454,340.73361,294.5723,251.09616,212.78091,198.00389
1,0.99891543,3.2833252,0.27310088,340.33145,295.77402,245.48253,213.78996,198.70709
0,-1.0138705,1.8994284,0.18173306,313.66248,296.70599,275.85297,242.29401,217.06036
1,0.026236104,1.1111819,0.092231162,231.52913,207.25157,198.40125,188.85976,184.59717
0,-0.68531841,1.0295244,0.1614408,302.95541,285.44983,267.75162,239.08862,218.13203
1,0.34485036,4.5365992,0.23563361,256.5629,236.62981,207.65134,180.57057,165.95731
1,1.4356458,4.6011219,0.24180824,356.87854,304.74475,252.2449,214.95796,211.82965
0,-0.78479588,0.99031448,0.17434902,304.41724,287.11395,268.20197,237.83633,214.35831
1,1.7499082,2.9739394,0.1604439,272.01663,226.55128,211.60568,198.69987,189.23064
1,0.67423868,2.6805644,0.26064911,350.20526,295.19604,252.79639,217.13503,204.58563
1,1.1313301,8.7441683,0.1659293,267.46262,249.93779,222.36334,208.42438,200.39046
1,0.94771647,4.9804969,0.26928148,339.70529,290.54813,249.11177,208.41235,195.97614
1,2.541688,21.253176,0.26355046,315.01111,291.15259,214.87849,195.67752,194.59381
1,2.167851,43.447575,0.29891586,306.62317,278.52853,191.85081,175.72758,169.61304
0,-0.26567611,1.8437365,0.16126601,302.07401,282.21317,265.66367,239.62085,217.8864
1,0.63067782,4.5907393,0.12747681,286.83701,269.51205,253.61519,229.18109,214.33182
1,0.47982338,0.9415099,0.089862883,221.64085,204.65788,199.47533,191.41733,185.96504
1,0.45448443,5.849493,0.25862193,347.40689,294.17252,242.1158,214.36313,205.0697
1,0.63062131,3.7222614,0.1575117,237.03198,201.32005,193.14163,180.24063,168.87129
1,1.1523288,3.3360946,0.20787425,257.50934,222.93649,202.64218,179.15211,166.69423
1,2.439281,12.455596,0.15145932,236.60573,219.70944,218.42825,202.15089,191.04404
1,0.48107061,1.6158714,0.076100245,216.73526,203.83908,197.84012,188.25047,184.95358
0,-0.67778122,1.1748852,0.16038565,292.3591,277.26901,259.46002,231.86629,211.77908
1,1.0659914,3.5566382,0.26483065,355.64551,291.28021,248.33389,210.31726,202.34837
1,0.73045319,2.7288969,0.15440069,245.74503,186.80794,167.43597,152.9937,146.2193
1,1.6481608,3.7460246,0.19560921,229.8578,204.94928,187.97353,167.80203,161.3696
0,-0.89199901,0.43310621,0.17035682,300.43878,280.45996,259.83569,231.98669,213.0988
1,0.7142725,4.4598837,0.20868735,273.68314,264.02606,238.67923,209.31784,192.489
1,1.1967341,3.7190809,0.21253613,354.50882,304.00299,263.22412,239.34149,230.61159
1,2.9821839,19.237671,0.49815303,306.56778,260.26437,256.00659,149.02249,112.77834
1,1.2397352,21.784384,0.25565067,200.40732,261.11688,209.52977,188.01205,186.29498
1,0.79371393,2.2341607,0.23441239,261.76953,226.03833,217.92975,187.20529,160.64952
1,1.7647126,7.3692336,0.21963368,258.20773,235.37752,208.13298,187.89165,170.97369
1,0.35345447,5.3402576,0.12837996,212.70143,197.45963,197.23807,186.86092,173.08092
0,-0.90842712,0.53502303,0.15350889,293.80408,275.23163,260.17526,235.85916,215.94295
1,2.7379389,31.63917,0.12653922,275.93484,146.09407,202.82039,203.88243,217.61426
1,2.2915831,5.8161826,0.24071696,278.49963,285.85925,249.64639,219.8419,207.13838
1,1.1841719,5.1590967,0.17345501,255.62608,235.43532,222.12973,199.35974,184.5779
1,1.3064845,3.9043686,0.25808895,342.38568,295.25623,247.23332,218.18742,204.38574
1,2.4156585,8.8265104,0.23973982,352.59427,297.60669,243.45238,206.69286,213.08435
0,-0.92889178,0.65209049,0.17429443,307.98627,290.68539,271.18338,239.72441,216.31622
0,-0.79364395,0.88678074,0.1592122,292.22906,276.69586,259.94888,233.61708,212.16922
1,1.884268,7.0903411,0.30332297,336.82504,278.78864,233.77844,192.33728,179.19545
1,1.080696,3.1281912,0.27124873,350.69174,295.61505,254.31358,216.28973,202.05215
1,1.0600951,5.5128255,0.19607402,218.26208,190.52386,179.3544,165.84412,156.10997
1,0.87015384,6.1400847,0.26802626,289.56314,261.56482,223.09303,194.26869,186.29257
1,-1.09171,0.98932171,0.12652859,281.93381,267.87445,253.9957,231.40872,217.46736
0,-0.80122298,0.89394516,0.16770919,296.6217,279.35455,263.34451,234.57317,212.07529
1,0.57079989,1.8920546,0.14901055,248.52174,228.40082,218.72206,202.55066,187.55208
1,1.2355767,2.3445582,0.22614431,260.37274,227.92398,214.52689,191.33063,162.46776
1,0.86157095,3.0926766,0.26018611,346.61697,296.27493,252.98183,221.47229,205.51041
1,0.87250423,0.72634435,0.097431019,222.05508,208.85306,202.19666,191.19095,185.05954
1,1.0618334,3.6029696,0.1330063,260.42331,242.701,232.49966,218.65704,205.18288
0,-0.72184795,0.57423407,0.18056476,310.49323,290.72873,270.06595,239.12476,215.6082
1,-0.58620381,1.4803261,0.12305902,269.83234,260.16803,247.38264,225.59761,213.38538
1,1.3917938,3.4299889,0.23529537,349.29736,305.0867,261.50943,227.91676,219.65164
